title_year,movie_title,content_rating,genres,plot_keywords,duration,language,country,color,aspect_ratio,budget,gross,director_name,director_facebook_likes,movie_facebook_likes,actor_1_name,actor_1_facebook_likes,actor_2_name,actor_2_facebook_likes,actor_3_name,actor_3_facebook_likes,cast_total_facebook_likes,facenumber_in_poster,num_imdb_voted_users,num_critic_for_reviews,num_user_for_reviews,imdb_score,movie_imdb_link
2015,Area 51 ,R,Horror|Sci-Fi|Thriller,alien|alien abduction|conspiracy|secret base|ufo,91,English,USA,Color,,5000000,,Oren Peli,110,0,Glenn Campbell,46,Sandra Staggs,21,Jelena Nik,14,117,0,7888,56,55,4.2,http://www.imdb.com/title/tt1519461/?ref_=fn_tt_tt_1
2012,No Vacancy ,R,Horror,motel|psychopath|psychopathic killer|road trip|vomiting,81,English,USA,Color,,4000000,,Chris Stokes,548,531,Kristen Quintrall,166,Rachel Sterling,134,Black Thomas,104,609,0,1561,14,21,4.2,http://www.imdb.com/title/tt1854582/?ref_=fn_tt_tt_1
2015,Bleeding Hearts ,,Horror,bare breasts|bra and panties|nudity|syringe,100,English,USA,Color,,1200000,,Dylan Bank,0,242,Seregon O'Dassey,498,Deirdre Lorenz,350,Dustin Diamond,312,1810,1,71,7,2,4.2,http://www.imdb.com/title/tt2622294/?ref_=fn_tt_tt_1
2000,The Young Unknowns ,R,Drama,based on play|independent film,87,English,USA,Color,,,58163,Catherine Jelski,0,4,Leslie Bibb,1000,Eion Bailey,749,Arly Jover,258,2359,0,122,13,3,4.2,http://www.imdb.com/title/tt0186719/?ref_=fn_tt_tt_1
2006,In Her Line of Fire ,R,Action|Drama,camp|die hard scenario|female protagonist|island|vice president,88,English,Germany,Color,1.85,1000000,721,Brian Trenchard-Smith,53,42,David Keith,563,Mariel Hemingway,288,Jesse Hutch,176,1284,2,783,8,12,4.1,http://www.imdb.com/title/tt0487156/?ref_=fn_tt_tt_1
2015,A Warrior's Tail ,,Adventure|Animation|Fantasy,battle|creature|hyena|monkey|village,85,Russian,Russia,Color,,30000000,,Maksim Fadeev,0,161,Konstantin Khabenskiy,114,Fedor Bondarchuk,35,Sergey Garmash,21,229,1,393,5,7,4.1,http://www.imdb.com/title/tt4075322/?ref_=fn_tt_tt_1
1962,The Brain That Wouldn't Die ,Approved,Horror|Sci-Fi,brain|fiance|laboratory|surgeon|surgery,70,English,USA, Black and White,1.66,62000,,Joseph Green,2,1000,Virginia Leith,24,Jason Evers,16,Bruce Kerr,6,52,1,4752,95,152,4.1,http://www.imdb.com/title/tt0052646/?ref_=fn_tt_tt_1
2000,The Adventures of Rocky & Bullwinkle ,PG,Adventure|Animation|Comedy|Family|Fantasy,deforestation|fbi|lighthouse|moose|squirrel,92,English,USA,Color,1.85,76000000,26000610,Des McAnuff,5,413,Robert De Niro,22000,Janeane Garofalo,1000,Jonathan Winters,924,28050,0,16611,49,197,4.1,http://www.imdb.com/title/tt0131704/?ref_=fn_tt_tt_1
1999,Inspector Gadget ,PG,Action|Adventure|Comedy|Family|Sci-Fi,actor playing multiple roles|claw|gadget|inspector|police,110,English,USA,Color,1.85,75000000,97360069,David Kellogg,16,509,Matthew Broderick,2000,Rene Auberjonois,710,Rupert Everett,692,5320,0,36491,70,231,4.1,http://www.imdb.com/title/tt0141369/?ref_=fn_tt_tt_1
2003,Spy Kids 3-D: Game Over ,PG,Action|Adventure|Comedy|Family|Sci-Fi,mission|spy|surfing|trapped|virtual reality,84,English,USA,Color,1.85,38000000,111760631,Robert Rodriguez,0,681,Sylvester Stallone,13000,Salma Hayek,4000,Alexa PenaVega,2000,22935,3,40227,93,188,4.1,http://www.imdb.com/title/tt0338459/?ref_=fn_tt_tt_1
1999,Universal Soldier: The Return ,R,Action|Sci-Fi,combat|computer|general|military|reporter,83,English,USA,Color,1.85,24000000,10431220,Mic Rodgers,7,401,Michael Jai White,2000,Daniel von Bargen,577,Xander Berkeley,485,4024,0,24216,75,162,4.1,http://www.imdb.com/title/tt0176269/?ref_=fn_tt_tt_1
2005,King's Ransom ,PG-13,Comedy|Crime,hit in the crotch|kidnapping|nail gun|police|release from prison,95,English,USA,Color,1.85,15000000,4006906,Jeffrey W. Byrd,2,83,Donald Faison,927,Loretta Devine,912,Regina Hall,807,4990,7,3229,23,20,4.1,http://www.imdb.com/title/tt0388183/?ref_=fn_tt_tt_1
2001,Megiddo: The Omega Code 2 ,PG-13,Action|Adventure|Fantasy|Sci-Fi|Thriller,armageddon|battle|end times|reference to satan|sequel,104,English,USA,Color,1.85,22000000,5974653,Brian Trenchard-Smith,53,158,Michael Biehn,2000,Udo Kier,595,Franco Nero,576,4221,0,2253,18,111,4.1,http://www.imdb.com/title/tt0263728/?ref_=fn_tt_tt_1
2005,Boogeyman ,PG-13,Drama|Horror|Mystery|Thriller,boogeyman|childhood|fear|hometown|uncle,89,English,USA,Color,1.85,20000000,46363118,Stephen Kay,19,1000,Barry Watson,526,Skye McCole Bartusiak,392,Charles Mesure,349,1383,0,25960,140,389,4.1,http://www.imdb.com/title/tt0357507/?ref_=fn_tt_tt_1
2009,I Can Do Bad All by Myself ,PG-13,Comedy|Drama,aunt|immigrant|looting|love|nightclub singer,113,English,USA,Color,1.85,13000000,51697449,Tyler Perry,0,1000,Eric Mendenhall,607,Mary J. Blige,269,Hope Olaide Wilson,256,1465,6,8346,36,59,4.1,http://www.imdb.com/title/tt1385912/?ref_=fn_tt_tt_1
2009,Madea Goes to Jail ,PG-13,Comedy|Crime|Drama,adaptation directed by original author|cross dressing|madea series|remake|sequel,103,English,USA,Color,1.85,,90485233,Tyler Perry,0,804,Vanessa Ferlito,923,Keshia Knight Pulliam,619,Derek Luke,543,3699,0,9544,44,45,4.1,http://www.imdb.com/title/tt1142800/?ref_=fn_tt_tt_1
2013,One Direction: This Is Us ,PG,Documentary|Music,3 dimensional|concert footage|englishman abroad|reference to keith richards|reference to the doors,106,English,USA,Color,1.85,10000000,28873374,Morgan Spurlock,293,0,Harry Styles,773,Zayn Malik,734,Niall Horan,547,2787,11,22161,83,68,4.1,http://www.imdb.com/title/tt2515086/?ref_=fn_tt_tt_1
2001,On the Line ,PG,Comedy|Family|Romance,based on short film|chicago illinois|el train|love|train,85,English,USA,Color,1.85,16000000,4356743,Eric Bross,49,0,Jerry Stiller,719,Tamala Jones,405,Dave Foley,401,2446,2,3662,46,79,4.1,http://www.imdb.com/title/tt0279286/?ref_=fn_tt_tt_1
2015,Fifty Shades of Grey ,R,Drama|Romance,female frontal nudity|female nudity|perversion|sex scene|spanking,129,English,USA,Color,2.35,40000000,166147885,Sam Taylor-Johnson,456,101000,Jennifer Ehle,1000,Luke Grimes,935,Callum Rennie,716,4585,0,220020,362,1360,4.1,http://www.imdb.com/title/tt2322441/?ref_=fn_tt_tt_1
1999,Wing Commander ,PG-13,Action|Adventure|Sci-Fi,27th century|fighter pilot|orchestral music score|outer space|space opera,100,English,USA,Color,2.35,30000000,11576087,Chris Roberts,38,858,Saffron Burrows,811,David Suchet,586,Jürgen Prochnow,362,2497,3,14747,85,338,4.1,http://www.imdb.com/title/tt0131646/?ref_=fn_tt_tt_1
2005,Underclassman ,PG-13,Action|Comedy|Crime|Drama|Thriller,police|private school|shootout|undercover|wigger,95,English,USA,Color,2.35,25000000,5654777,Marcos Siega,32,206,Cheech Marin,843,Nick Cannon,593,Kaylee DeFer,324,2165,3,4875,31,26,4.1,http://www.imdb.com/title/tt0373416/?ref_=fn_tt_tt_1
2012,The Apparition ,PG-13,Horror|Thriller,e mail|evil spirit|experiment|fear|supernatural,83,English,USA,Color,2.35,17000000,4930798,Todd Lincoln,57,0,Julianna Guill,465,Rick Gomez,152,Tim Williams,62,730,1,16268,145,108,4.1,http://www.imdb.com/title/tt1433822/?ref_=fn_tt_tt_1
2002,Halloween: Resurrection ,R,Comedy|Horror|Thriller,cult film|halloween|killer|michael myers|serial killer,94,English,USA,Color,2.35,15000000,30259652,Rick Rosenthal,28,0,Jamie Lee Curtis,2000,Thomas Ian Nicholas,864,Bianca Kajlich,731,5440,5,26905,151,614,4.1,http://www.imdb.com/title/tt0220506/?ref_=fn_tt_tt_1
2000,Urban Legends: Final Cut ,R,Horror|Mystery|Thriller,film set|movie set|sequel|slow motion|urban legend,97,English,USA,Color,2.35,14000000,21468807,John Ottman,83,243,Loretta Devine,912,Joey Lawrence,786,Jacinda Barrett,579,2682,2,13048,108,227,4.1,http://www.imdb.com/title/tt0192731/?ref_=fn_tt_tt_1
2009,Chain Letter ,R,Horror|Thriller,blood splatter|chain|murder|mysterious killer|warning,88,English,USA,Color,2.35,5000000,143000,Deon Taylor,26,0,Matt Cohen,487,Betsy Russell,298,Noah Segan,236,1495,0,4122,63,48,4.1,http://www.imdb.com/title/tt1148200/?ref_=fn_tt_tt_1
2014,Da Sweet Blood of Jesus ,,Comedy|Romance|Thriller,horror movie remake|remake|undead|undead sex|undead sexuality,123,English,USA,Color,2.35,1420000,,Spike Lee,0,447,Rami Malek,3000,Elvis Nolasco,372,Felicia Pearson,161,4040,0,794,46,9,4.1,http://www.imdb.com/title/tt3104930/?ref_=fn_tt_tt_1
2007,The Legend of God's Gun ,R,Western,,78,English,USA,Color,2.35,30000,243768,Mike Bruce,6,13,Joseph Campanella,32,Kirpatrick Thomas,17,Christian Anderson,17,72,0,143,3,9,4.1,http://www.imdb.com/title/tt1073221/?ref_=fn_tt_tt_1
2013,Roadside ,,Drama|Horror|Mystery|Thriller,dog|gun|hostage|husband wife relationship|jealousy,81,English,USA,Color,16,,,Eric England,15,61,Jack E. Curenton,847,Ace Marrero,94,Alan Pietruszewski,93,1151,0,268,15,6,4.1,http://www.imdb.com/title/tt1958007/?ref_=fn_tt_tt_1
2014,Red Sky ,PG-13,Action|Thriller,exploding airplane|fighter pilot|hands tied|held at gunpoint|military,100,English,USA,,,25000000,,Mario Van Peebles,535,437,Martin Kove,668,Mario Van Peebles,535,Jacob Vargas,399,2204,0,1084,7,11,4.1,http://www.imdb.com/title/tt1946381/?ref_=fn_tt_tt_1
1978,Alien Zone ,PG,Horror,affair|child murderer|mortician|strangulation|supernatural power,79,English,USA,Color,,350000,,Sharron Miller,0,44,Bernard Fox,246,Elizabeth MacRae,29,Charles Aidman,23,345,0,440,8,21,4.1,http://www.imdb.com/title/tt0072626/?ref_=fn_tt_tt_1
2013,The Last Exorcism Part II ,PG-13,Drama|Horror|Thriller,car fire|evil|hospital|hotel|prophecy,93,English,France,Color,2.35,5000000,15152879,Ed Gass-Donnelly,8,0,Muse Watson,45000,Spencer Treat Clark,541,Ashley Bell,400,46868,0,13506,161,68,4,http://www.imdb.com/title/tt2034139/?ref_=fn_tt_tt_1
1993,Super Mario Bros. ,PG,Adventure|Comedy|Family|Fantasy|Sci-Fi,based on video game|dinosaur|king|mario|plumber,104,English,UK,Color,1.85,42000000,20915465,Annabel Jankel,5,0,Bob Hoskins,5000,Fisher Stevens,922,Fiona Shaw,687,7723,0,38203,36,290,4,http://www.imdb.com/title/tt0108255/?ref_=fn_tt_tt_1
1983,The Wicked Lady ,R,Adventure|Drama,female nudity|highwayman|nell gwynne|nudity|whipping,98,English,UK,Color,1.85,8000000,,Michael Winner,136,79,Faye Dunaway,977,Marina Sirtis,649,John Gielgud,249,2413,0,802,17,15,4,http://www.imdb.com/title/tt0086582/?ref_=fn_tt_tt_1
1969,The Stewardesses ,X,Comedy|Drama,female frontal nudity|female nudity|lesbian sex|lesbianism|sex,93,English,USA,Color,1.37,100000,,Al Silliman Jr.,0,17,Christina Hart,12,Nancy Ison,12,William Condos,0,24,0,161,21,5,4,http://www.imdb.com/title/tt0168192/?ref_=fn_tt_tt_1
2005,Supercross ,PG-13,Action|Drama|Romance|Sport,one word title|paddock|supercross|swimming pool|winning,80,English,USA,Color,1.85,,3101301,Steve Boyum,9,353,Channing Tatum,17000,Mike Vogel,2000,Steve Howey,826,21519,1,3926,41,38,4,http://www.imdb.com/title/tt0403016/?ref_=fn_tt_tt_1
2015,Accidental Love ,PG-13,Comedy|Romance,health insurance|long delayed release|nail in the head|waitress|washington d.c.,100,English,USA,Color,1.85,26000000,,David O. Russell,737,0,Jake Gyllenhaal,15000,Kirstie Alley,980,Beverly D'Angelo,816,19068,5,5006,56,28,4,http://www.imdb.com/title/tt1137470/?ref_=fn_tt_tt_1
2011,Shark Night 3D ,PG-13,Horror|Thriller,lake|louisiana|redneck|shark|vacation,90,English,USA,Color,1.85,25000000,18860403,David R. Ellis,160,0,Chris Zylka,963,Joel David Moore,936,Katharine McPhee,852,4952,0,20823,231,130,4,http://www.imdb.com/title/tt1633356/?ref_=fn_tt_tt_1
2002,The Country Bears ,G,Comedy|Family|Music|Musical,animal in title|bear|box office flop|disney|satire,88,English,USA,Color,1.85,35000000,16988996,Peter Hastings,0,422,Haley Joel Osment,3000,Alex Rocco,968,Stephen Root,939,8189,1,3875,43,75,4,http://www.imdb.com/title/tt0276033/?ref_=fn_tt_tt_1
2000,Book of Shadows: Blair Witch 2 ,R,Adventure|Fantasy|Horror|Mystery|Thriller,convenience store|digit in title|punctuation in title|violence|witch,90,English,USA,Color,1.85,15000000,26421314,Joe Berlinger,31,949,Kim Director,193,Erica Leerhsen,184,Kurt Loder,162,608,0,28964,160,457,4,http://www.imdb.com/title/tt0229260/?ref_=fn_tt_tt_1
2014,Devil's Due ,R,Horror|Mystery,eiffel tower at night|honeymoon|implied insemination|party|taxi driver,89,English,USA,Color,1.85,7000000,15818967,Matt Bettinelli-Olpin,14,0,Zach Gilford,971,Allison Miller,479,Vanessa Ray,270,2517,0,13913,137,120,4,http://www.imdb.com/title/tt2752758/?ref_=fn_tt_tt_1
2000,3 Strikes ,R,Comedy,adult diaper|diaper|digit in title|dream|sawed off shotgun,82,English,USA,Color,1.85,6000000,9821335,DJ Pooh,69,118,Mo'Nique,939,Mike Epps,706,Faizon Love,585,3354,1,1415,22,10,4,http://www.imdb.com/title/tt0199290/?ref_=fn_tt_tt_1
2004,Torque ,PG-13,Action|Comedy|Crime,murder|on the run|security camera|surveillance footage|timebomb,84,English,USA,Color,2.35,40000000,21176322,Joseph Kahn,33,0,Dane Cook,1000,Jay Hernandez,1000,Christina Milian,1000,5039,0,23747,86,207,4,http://www.imdb.com/title/tt0329691/?ref_=fn_tt_tt_1
2015,Unnatural ,R,Action|Horror|Thriller,alaska|climate change|global|polar bear|scientific,89,English,USA,Color,2.35,3000000,,Hank Braxtan,6,369,Q'orianka Kilcher,679,Gregory Cruz,234,Allegra Carpenter,29,964,0,859,14,17,4,http://www.imdb.com/title/tt3551400/?ref_=fn_tt_tt_1
2011,All Superheroes Must Die ,Unrated,Sci-Fi|Thriller,arch villain|game of death|kidnapping|superhero,78,English,USA,Color,2.35,20000,,Jason Trost,91,835,Sean Whalen,407,Jason Trost,91,Nick Principe,86,674,0,1771,42,35,4,http://www.imdb.com/title/tt1836212/?ref_=fn_tt_tt_1
2016,Restoration ,,Horror,,92,English,USA,Color,,,,Zack Ward,662,378,Zack Ward,662,Anna Harr,290,James Cullen Bressack,161,1498,0,436,15,6,4,http://www.imdb.com/title/tt4517738/?ref_=fn_tt_tt_1
2009,B-Girl ,PG-13,Drama|Music|Romance,brooklyn new york city|los angeles california|teacher|trauma|violence,88,English,USA,Color,,,,Emily Dell,0,303,Aimee Garcia,618,Wesley Jonathan,592,Drew Sidora,311,2476,0,551,8,10,4,http://www.imdb.com/title/tt0964179/?ref_=fn_tt_tt_1
2016,Fight to the Finish ,PG-13,Action|Romance|Sport,fighting|karate,94,English,USA,Color,,150000,,Warren Sheppard,0,381,Jennifer Hale,918,Randy Jay Burrell,402,Vincent De Paul,212,2091,0,60,3,2,4,http://www.imdb.com/title/tt3152288/?ref_=fn_tt_tt_1
2015,Western Religion ,,Adventure|Drama|Fantasy|Thriller|Western,arizona|gambling|gunfighter|poker game|year 1879,105,English,USA,Color,,250000,,James O'Brien,7,244,Mark Fantasia,814,Vivian Lamolli,755,Greg Jackson,494,2970,0,146,5,4,4,http://www.imdb.com/title/tt3210710/?ref_=fn_tt_tt_1
2008,One Missed Call ,PG-13,Horror|Mystery,death|lifting someone into the air|telephone|telephone call|voice mail,87,English,Japan,Color,1.85,27000000,26876529,Eric Valette,2,0,Johnny Lewis,741,Jason Beghe,297,Margaret Cho,270,1834,1,26624,141,189,3.9,http://www.imdb.com/title/tt0479968/?ref_=fn_tt_tt_1
1993,RoboCop 3 ,PG-13,Action|Crime|Sci-Fi|Thriller,android|corporation|ninja|police|robocop,104,English,USA,Color,1.85,23500000,10696210,Fred Dekker,87,716,CCH Pounder,1000,Rip Torn,826,Mako,691,3148,0,35018,75,180,3.9,http://www.imdb.com/title/tt0107978/?ref_=fn_tt_tt_1
2001,Soul Survivors ,PG-13,Drama|Horror|Mystery|Thriller,car accident|college|ghost|girl in panties|white panties,84,English,USA,Color,1.85,14000000,3100650,Stephen Carpenter,12,231,Melissa Sagemiller,159,Angela Featherstone,102,Candace Kroslak,102,417,4,7277,64,181,3.9,http://www.imdb.com/title/tt0218619/?ref_=fn_tt_tt_1
2007,Blonde Ambition ,PG-13,Comedy|Romance,boss|business|career|confidence|female protagonist,93,English,USA,Color,1.85,10000000,5561,Scott Marshall,7,160,Drew Fuller,906,Drew Waters,848,Larry Miller,611,4725,1,4995,20,34,3.9,http://www.imdb.com/title/tt0887719/?ref_=fn_tt_tt_1
1998,I Got the Hook Up ,R,Comedy,friend|obscenity|scam|vacant lot|van,93,English,USA,Color,1.85,3500000,10305534,Michael Martin,0,280,Joe Estevez,625,Master P,118,Anthony Johnson,78,987,2,1721,19,38,3.9,http://www.imdb.com/title/tt0131436/?ref_=fn_tt_tt_1
2011,Go for It! ,PG-13,Drama|Musical,exclamation point in title|imperative in title|punctuation in title|three word title,105,English,USA,Color,1.85,2450000,178739,Carmen Marron,29,566,Jossara Jinaro,847,Aimee Garcia,618,Rene Rosado,76,1668,0,1015,8,10,3.9,http://www.imdb.com/title/tt1307926/?ref_=fn_tt_tt_1
2008,Prom Night ,PG-13,Horror|Mystery,friend|hotel|killer|murder|prom,89,English,USA,Color,2.35,20000000,43818159,Nelson McCormick,29,1000,Ming-Na Wen,2000,Scott Porter,690,Collins Pennie,458,4867,0,27664,146,260,3.9,http://www.imdb.com/title/tt0926129/?ref_=fn_tt_tt_1
2013,The Canyons ,R,Drama|Thriller,cocaine|homosexual|penis|psychopath|pubic hair,99,English,USA,Color,2.35,250000,49494,Paul Schrader,261,0,Nolan Gerard Funk,924,Gus Van Sant,835,James Deen,461,2862,0,8511,162,87,3.9,http://www.imdb.com/title/tt2292959/?ref_=fn_tt_tt_1
2010,Super Hybrid ,PG-13,Horror|Sci-Fi|Thriller,based on comic book|blue bra and panties|female protagonist|girl in bra and panties|killer car,94,English,USA,Color,2.35,13000000,,Eric Valette,2,0,Melanie Papalia,259,Ryan Kennedy,165,John Reardon,156,711,0,1328,42,22,3.9,http://www.imdb.com/title/tt1152827/?ref_=fn_tt_tt_1
1998,Meet the Deedles ,PG,Comedy|Family,accidental kiss|eating a worm|park|worm|yellowstone national park,93,English,USA,Color,,24000000,4308981,Steve Boyum,9,839,Paul Walker,23000,M.C. Gainey,284,A.J. Langer,254,24436,2,2265,18,37,3.9,http://www.imdb.com/title/tt0120645/?ref_=fn_tt_tt_1
2015,AWOL-72 ,R,Thriller,police officer|police officer taken hostage,82,English,USA,Color,,3000000,,Christian Sesma,9,398,Bokeem Woodbine,904,Brooke Newton,779,Brett Wagner,648,4092,4,520,6,8,3.9,http://www.imdb.com/title/tt2048865/?ref_=fn_tt_tt_1
2012,Supercapitalist ,Not Rated,Thriller,,102,English,USA,Color,,,13220,Simon Yin,0,115,Paul Sheehan,473,Linus Roache,303,Kathy Uyen,46,892,0,289,20,9,3.9,http://www.imdb.com/title/tt1734586/?ref_=fn_tt_tt_1
2006,The Pet ,,Drama|Thriller,dominance submissiveness|female nudity|human branding|human pet|power exchange,94,English,USA,Color,,1000000,,D. Stevens,6,91,Magi Avila,92,Pierre Dulat,17,Summer Napoles,0,109,0,425,6,24,3.9,http://www.imdb.com/title/tt0825728/?ref_=fn_tt_tt_1
2013,Treachery ,,Drama|Thriller,panties|white panties,67,English,USA,Color,,625000,,Travis Romero,4,0,Matthew Ziff,260000,Lorraine Ziff,21000,Michael Biehn,2000,283939,5,344,5,5,3.9,http://www.imdb.com/title/tt2380301/?ref_=fn_tt_tt_1
2012,Crowsnest ,R,Action|Horror|Mystery|Thriller,forest|found footage|lost|murder|road trip,84,English,Canada,Color,,1200000,,Brenton Spencer,0,238,Christie Burke,380,Victor Zinck Jr.,91,Chelsey Reist,63,630,0,1321,22,51,3.8,http://www.imdb.com/title/tt2180333/?ref_=fn_tt_tt_1
2007,In the Name of the King: A Dungeon Siege Tale ,PG-13,Action|Adventure|Fantasy|Thriller,farmer|king|krug|rescue|wizard,156,English,Germany,Color,2.35,60000000,4535117,Uwe Boll,892,0,Jason Statham,26000,Mike Dopud,368,Tania Saulnier,102,26564,3,38398,140,368,3.8,http://www.imdb.com/title/tt0460780/?ref_=fn_tt_tt_1
1994,Street Fighter ,PG-13,Action|Adventure|Comedy|Thriller,guile|hostage|ransom|soldier|united nations,102,English,Japan,Color,2.35,35000000,33423521,Steven E. de Souza,133,0,Ming-Na Wen,2000,Raul Julia,1000,Kylie Minogue,690,5443,1,53115,63,282,3.8,http://www.imdb.com/title/tt0111301/?ref_=fn_tt_tt_1
2014,Doc Holliday's Revenge ,PG-13,Western,1880s|cowboy|low budget film|shoot out|wild west,84,English,USA,Color,1.78,1000000,,David DeCoteau,142,54,William McNamara,10000,Tom Berenger,854,Randy Jay Burrell,402,11466,3,93,1,6,3.8,http://www.imdb.com/title/tt3359872/?ref_=fn_tt_tt_1
2003,The Cat in the Hat ,PG,Adventure|Comedy|Family|Fantasy,based on cult comic book|cat|home alone|imagination|talking cat,82,English,USA,Color,1.85,109000000,100446895,Bo Welch,34,946,Sean Hayes,760,Kelly Preston,743,Spencer Breslin,434,2762,1,36033,109,456,3.8,http://www.imdb.com/title/tt0312528/?ref_=fn_tt_tt_1
2002,The Adventures of Pluto Nash ,PG-13,Action|Comedy|Sci-Fi,casino|future|laser gun|moon|nightclub,95,English,USA,Color,1.85,100000000,4411102,Ron Underwood,31,416,Rosario Dawson,3000,Randy Quaid,695,Burt Young,683,6161,1,20295,66,164,3.8,http://www.imdb.com/title/tt0180052/?ref_=fn_tt_tt_1
2010,Furry Vengeance ,PG,Comedy|Family,animal|bear|land developer|real estate|real estate developer,92,English,USA,Color,1.85,35000000,17596256,Roger Kumble,16,0,Brendan Fraser,3000,Brooke Shields,1000,Matt Prokop,734,6327,1,12399,101,84,3.8,http://www.imdb.com/title/tt0492389/?ref_=fn_tt_tt_1
2009,The Devil's Tomb ,R,Action|Horror|Sci-Fi,desert|mercenary|priest|scientist|war veteran,90,English,USA,Color,1.85,10000000,,Jason Connery,110,486,Ray Winstone,1000,Henry Rollins,898,Jason London,711,3937,4,5715,32,60,3.8,http://www.imdb.com/title/tt1147687/?ref_=fn_tt_tt_1
1991,Beastmaster 2: Through the Portal of Time ,PG-13,Action|Adventure|Fantasy|Sci-Fi,beast|beastmaster|psychotronic|sword and sorcery|warrior,107,English,USA,Color,1.85,6000000,869325,Sylvio Tabet,0,125,Michael Berryman,721,Kari Wuhrer,514,Marc Singer,284,2000,2,2281,17,16,3.8,http://www.imdb.com/title/tt0101412/?ref_=fn_tt_tt_1
2008,The Haunting of Molly Hartley ,PG-13,Drama|Horror|Thriller,18th birthday|birthday|community center|resurrection|teenager,82,English,USA,Color,1.85,5000000,13350177,Mickey Liddell,7,562,Jessica Lowndes,1000,Randy Wayne,984,Haley Bennett,664,4856,5,7904,74,113,3.8,http://www.imdb.com/title/tt1045655/?ref_=fn_tt_tt_1
